dataset,category,run,stroke_count,num_svg_strokes,num_disconnected_strokes,disconnected_stroke_ratio,disconnected_stroke_percentage,num_disconnected_endpoints,disconnected_endpoint_ratio,threshold,samples_per_curve,svg_path
SDXL_normal,horse_8,normal_24_strokes,24,24,7,0.2916666666666667,29.166666666666668,8,0.16666666666666666,10.0,100,SDXL_normal/horse_8/normal_24_strokes/final_svg.svg
SDXL_normal,horse_8,normal_32_strokes,32,32,11,0.34375,34.375,16,0.25,10.0,100,SDXL_normal/horse_8/normal_32_strokes/final_svg.svg
SDXL_normal,horse_9,normal_16_strokes,16,16,6,0.375,37.5,7,0.21875,10.0,100,SDXL_normal/horse_9/normal_16_strokes/final_svg.svg
SDXL_normal,horse_9,normal_24_strokes,24,24,12,0.5,50.0,15,0.3125,10.0,100,SDXL_normal/horse_9/normal_24_strokes/final_svg.svg
SDXL_normal,horse_9,normal_32_strokes,32,32,9,0.28125,28.125,10,0.15625,10.0,100,SDXL_normal/horse_9/normal_32_strokes/final_svg.svg
SDXL_normal,house_15,normal_16_strokes,16,16,12,0.75,75.0,18,0.5625,10.0,100,SDXL_normal/house_15/normal_16_strokes/final_svg.svg
SDXL_normal,house_15,normal_24_strokes,24,24,16,0.6666666666666666,66.66666666666666,18,0.375,10.0,100,SDXL_normal/house_15/normal_24_strokes/final_svg.svg
SDXL_normal,house_15,normal_32_strokes,32,32,16,0.5,50.0,21,0.328125,10.0,100,SDXL_normal/house_15/normal_32_strokes/final_svg.svg
SDXL_normal,house_21,normal_16_strokes,16,16,8,0.5,50.0,11,0.34375,10.0,100,SDXL_normal/house_21/normal_16_strokes/final_svg.svg
SDXL_normal,house_21,normal_24_strokes,24,24,8,0.3333333333333333,33.33333333333333,9,0.1875,10.0,100,SDXL_normal/house_21/normal_24_strokes/final_svg.svg
SDXL_normal,house_21,normal_32_strokes,32,32,8,0.25,25.0,8,0.125,10.0,100,SDXL_normal/house_21/normal_32_strokes/final_svg.svg
SDXL_normal,house_24,normal_16_strokes,16,16,10,0.625,62.5,12,0.375,10.0,100,SDXL_normal/house_24/normal_16_strokes/final_svg.svg
SDXL_normal,house_24,normal_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,13,0.2708333333333333,10.0,100,SDXL_normal/house_24/normal_24_strokes/final_svg.svg
SDXL_normal,house_24,normal_32_strokes,32,32,11,0.34375,34.375,11,0.171875,10.0,100,SDXL_normal/house_24/normal_32_strokes/final_svg.svg
SDXL_normal,house_27,normal_16_strokes,16,16,13,0.8125,81.25,18,0.5625,10.0,100,SDXL_normal/house_27/normal_16_strokes/final_svg.svg
SDXL_normal,house_27,normal_24_strokes,24,24,16,0.6666666666666666,66.66666666666666,24,0.5,10.0,100,SDXL_normal/house_27/normal_24_strokes/final_svg.svg
SDXL_normal,house_27,normal_32_strokes,32,32,18,0.5625,56.25,24,0.375,10.0,100,SDXL_normal/house_27/normal_32_strokes/final_svg.svg
SDXL_normal,house_7,normal_16_strokes,16,16,16,1.0,100.0,24,0.75,10.0,100,SDXL_normal/house_7/normal_16_strokes/final_svg.svg
SDXL_normal,house_7,normal_24_strokes,24,24,13,0.5416666666666666,54.166666666666664,17,0.3541666666666667,10.0,100,SDXL_normal/house_7/normal_24_strokes/final_svg.svg
